split,category,initials,text,source,approved,priority,note
dev,ambiguity,ㅈㅇ,저요,curated_seed_v2,1,high,
dev,ambiguity,ㅈㅇ,자요,curated_seed_v2,1,high,
dev,ambiguity,ㅈㅇ,지워,curated_seed_v2,1,high,
dev,ambiguity,ㅈㅇ,주워,curated_seed_v2,1,high,
dev,ambiguity,ㅇㄴ,아니,curated_seed_v2,1,high,
dev,ambiguity,ㅇㄴ,안녕,curated_seed_v2,1,high,
dev,ambiguity,ㅇㄴ,오늘,curated_seed_v2,1,high,
dev,ambiguity,ㅇㄴ,언니,curated_seed_v2,1,high,
dev,ambiguity,ㅇㄴ,안내,curated_seed_v2,1,high,
dev,ambiguity,ㅈㅉ,저쪽,curated_seed_v2,1,high,
train,positioning,ㄱㄱㅈㄷㄹㅈ,그거 좀 돌려줘,teacher_generator,0,review,
train,positioning,ㄱㄱㅈㄷㄹㅈ,그거 좀 들려줘,teacher_generator,0,review,
train,positioning,ㄱㄱㅈㄷㄹㅈ,그거 좀 달래줘,teacher_generator,0,review,
train,positioning,ㄱㄱㅈㄷㄹㅈ,그거 좀 다뤄줘,teacher_generator,0,review,
train,positioning,ㄱㄱㅈㄷㄹㅈ,그거 좀 데려줘,teacher_generator,0,review,
train,positioning,ㄱㄱㅈㄷㄹㅈ,그거 좀 둘러줘,teacher_generator,0,review,
train,positioning,ㄱㄱㅈㄷㄹㅈ,그걸 좀 돌려줘,teacher_generator,0,review,
train,positioning,ㄱㄱㅈㄷㄹㅈ,그걸 좀 들려줘,teacher_generator,0,review,
train,positioning,ㄱㄱㅈㄷㄹㅈ,그걸 좀 달래줘,teacher_generator,0,review,
train,positioning,ㄱㄱㅈㄷㄹㅈ,그걸 좀 다뤄줘,teacher_generator,0,review,
train,positioning,ㄱㄱㅈㄷㄹㅈ,그걸 좀 데려줘,teacher_generator,0,review,
train,positioning,ㄱㄱㅈㄷㄹㅈ,그게 좀 다르죠,teacher_generator,0,review,
train,positioning,ㄱㄱㅈㄷㄹㅈ,그게 좀 달라져,teacher_generator,0,review,
train,positioning,ㄱㄱㅈㄷㄹㅈ,그건 좀 다르죠,teacher_generator,0,review,
train,positioning,ㄱㄱㅈㄷㄹㅈ,그건 좀 달라져,teacher_generator,0,review,
train,positioning,ㄱㄱㅈㄷㄹㅈ,기계 좀 돌려줘,teacher_generator,0,review,
dev,medical_communication,ㄱㅅㄱㄱㄹㅇㄹㅈㅅㅇ,검색 결과를 알려주세요,teacher_generator,0,review,
dev,medical_communication,ㄱㅅㄱㄱㄹㅇㄹㅈㅅㅇ,계산 결과를 알려주세요,teacher_generator,0,review,
dev,medical_communication,ㄱㅅㄱㄱㄹㅇㄹㅈㅅㅇ,감사 결과를 알려주세요,teacher_generator,0,review,
dev,medical_communication,ㄱㅅㄱㄱㄹㅇㄹㅈㅅㅇ,공사 결과를 알려주세요,teacher_generator,0,review,
dev,medical_communication,ㄱㅅㄱㄱㄹㅇㄹㅈㅅㅇ,개선 결과를 알려주세요,teacher_generator,0,review,
dev,medical_communication,ㄱㅅㄱㄱㄹㅇㄹㅈㅅㅇ,구성 결과를 알려주세요,teacher_generator,0,review,
dev,medical_communication,ㄱㅅㄱㄱㄹㅇㄹㅈㅅㅇ,공식 결과를 알려주세요,teacher_generator,0,review,
dev,medical_communication,ㄱㅅㄱㄱㄹㅇㄹㅈㅅㅇ,교섭 결과를 알려주세요,teacher_generator,0,review,
dev,medical_communication,ㄱㅅㄱㄱㄹㅇㄹㅈㅅㅇ,구상 결과를 알려주세요,teacher_generator,0,review,
dev,medical_communication,ㄱㅅㄱㄱㄹㅇㄹㅈㅅㅇ,기상 결과를 알려주세요,teacher_generator,0,review,
dev,medical_communication,ㄱㅅㄱㄱㄹㅇㄹㅈㅅㅇ,가상 결과를 알려주세요,teacher_generator,0,review,
dev,medical_communication,ㄱㅅㄱㄱㄹㅇㄹㅈㅅㅇ,기술 결과를 알려주세요,teacher_generator,0,review,
dev,medical_communication,ㄱㅅㄱㄱㄹㅇㄹㅈㅅㅇ,계속 그걸로 알려주세요,teacher_generator,0,review,
dev,medical_communication,ㄱㅅㄱㄱㄹㅇㄹㅈㅅㅇ,가서 그걸로 알려주세요,teacher_generator,0,review,
dev,medical_communication,ㄱㅅㄱㄱㄹㅇㄹㅈㅅㅇ,그새 그걸로 알려주세요,teacher_generator,0,review,
train,medical_communication,ㄱㅅㅅㄱㅇㅇㅈㅇㅇ,계속 생각이 안 좋아요,teacher_generator,0,review,
train,medical_communication,ㄱㅅㅅㄱㅇㅇㅈㅇㅇ,계속 생각은 안 좋아요,teacher_generator,0,review,
train,medical_communication,ㄱㅅㅅㄱㅇㅇㅈㅇㅇ,계속 생각이 왜 좋아요,teacher_generator,0,review,
train,medical_communication,ㄱㅅㅅㄱㅇㅇㅈㅇㅇ,계속 생각이 왜 지워요,teacher_generator,0,review,
train,medical_communication,ㄱㅅㅅㄱㅇㅇㅈㅇㅇ,계속 생각이 안 지워요,teacher_generator,0,review,
train,medical_communication,ㄱㅅㅅㄱㅇㅇㅈㅇㅇ,계속 생각은 왜 좋아요,teacher_generator,0,review,
train,pain_discomfort,ㄱㅅㅇㄷㄷㅎ,가서 일단 다 해,teacher_generator,0,review,
train,pain_discomfort,ㄱㅅㅇㄷㄷㅎ,가서 일도 다 해,teacher_generator,0,review,
train,pain_discomfort,ㄱㅅㅇㄷㄷㅎ,가서 운동도 해,teacher_generator,0,review,
train,pain_discomfort,ㄱㅅㅇㄷㄷㅎ,가서 약도 다 해,teacher_generator,0,review,
train,pain_discomfort,ㄱㅅㅇㄷㄷㅎ,그 수업도 다 해,teacher_generator,0,review,
train,pain_discomfort,ㄱㅅㅇㄷㄷㅎ,그 수업도 다 할,teacher_generator,0,review,
train,pain_discomfort,ㄱㅅㅇㄷㄷㅎ,그 수업도 다 한,teacher_generator,0,review,
train,pain_discomfort,ㄱㅅㅇㄷㄷㅎ,그 소원도 다 해,teacher_generator,0,review,
train,pain_discomfort,ㄱㅅㅇㄷㄷㅎ,그 사안도 다 해,teacher_generator,0,review,
train,pain_discomfort,ㄱㅅㅇㄷㄷㅎ,그 시안도 다 해,teacher_generator,0,review,
train,pain_discomfort,ㄱㅅㅇㄷㄷㅎ,그 새 일도 다 해,teacher_generator,0,review,
dev,pain_discomfort,ㄱㅊㅇㄱㅅㄴㅇ,괜찮은가 싶네요,teacher_generator,0,review,
dev,pain_discomfort,ㄱㅊㅇㄱㅅㄴㅇ,괜찮은가 싶나요,teacher_generator,0,review,
dev,pain_discomfort,ㄱㅊㅇㄱㅅㄴㅇ,그 차이가 싫나요,teacher_generator,0,review,
dev,pain_discomfort,ㄱㅊㅇㄱㅅㄴㅇ,그 차이가 싫네요,teacher_generator,0,review,
dev,pain_discomfort,ㄱㅊㅇㄱㅅㄴㅇ,그 차이가 신나요,teacher_generator,0,review,
dev,pain_discomfort,ㄱㅊㅇㄱㅅㄴㅇ,그 차이가 심나요,teacher_generator,0,review,
dev,pain_discomfort,ㄱㅊㅇㄱㅅㄴㅇ,그 차이가 서나요,teacher_generator,0,review,
dev,pain_discomfort,ㄱㅊㅇㄱㅅㄴㅇ,그 차이가 새나요,teacher_generator,0,review,
dev,pain_discomfort,ㄱㅊㅇㄱㅅㄴㅇ,그 차이가 선나요,teacher_generator,0,review,
dev,pain_discomfort,ㄱㅊㅇㄱㅅㄴㅇ,그 차이가 식나요,teacher_generator,0,review,
dev,pain_discomfort,ㄱㅊㅇㄱㅅㄴㅇ,그 차이가 숨나요,teacher_generator,0,review,
dev,pain_discomfort,ㄱㅊㅇㄱㅅㄴㅇ,그 차이가 손나요,teacher_generator,0,review,
dev,pain_discomfort,ㄱㅊㅇㄱㅅㄴㅇ,그 차이가 섞나요,teacher_generator,0,review,
dev,pain_discomfort,ㄱㅊㅇㄱㅅㄴㅇ,그 차이가 삭나요,teacher_generator,0,review,
dev,pain_discomfort,ㄱㅊㅇㄱㅅㄴㅇ,그 차이가 솟나요,teacher_generator,0,review,
dev,pain_discomfort,ㄱㅊㅇㄱㅅㄴㅇ,그 차이가 삽나요,teacher_generator,0,review,
train,medical_communication,ㄱㅎㅅㅇㅈㅇㄴㅇ,그 회사에 직원 남아,teacher_generator,0,review,
train,medical_communication,ㄱㅎㅅㅇㅈㅇㄴㅇ,그 회사에 직원 나와,teacher_generator,0,review,
train,medical_communication,ㄱㅎㅅㅇㅈㅇㄴㅇ,그 회사에 직원 너야,teacher_generator,0,review,
train,medical_communication,ㄱㅎㅅㅇㅈㅇㄴㅇ,그 회사의 직원 나야,teacher_generator,0,review,
train,medical_communication,ㄱㅎㅅㅇㅈㅇㄴㅇ,그 회사의 직원 너야,teacher_generator,0,review,
train,medical_communication,ㄱㅎㅅㅇㅈㅇㄴㅇ,그 회사의 직원 나와,teacher_generator,0,review,
train,medical_communication,ㄱㅎㅅㅇㅈㅇㄴㅇ,그 회사 안 직원 남아,teacher_generator,0,review,
train,medical_communication,ㄱㅎㅅㅇㅈㅇㄴㅇ,그 회사 안 직원 나와,teacher_generator,0,review,
train,medical_communication,ㄱㅎㅅㅇㅈㅇㄴㅇ,그 회사 안 직원 너야,teacher_generator,0,review,
train,medical_communication,ㄱㅎㅅㅇㅈㅇㄴㅇ,그 회사 안 직원 나야,teacher_generator,0,review,
train,medical_communication,ㄱㅎㅅㅇㅈㅇㄴㅇ,그 회사에 직원 누워,teacher_generator,0,review,
train,medical_communication,ㄱㅎㅅㅇㅈㅇㄴㅇ,그 회사의 직원 누워,teacher_generator,0,review,
train,medical_communication,ㄱㅎㅅㅇㅈㅇㄴㅇ,그 회사 안 직원 누워,teacher_generator,0,review,
train,medical_communication,ㄱㅎㅅㅇㅈㅇㄴㅇ,그 회사에 직원 늦어,teacher_generator,0,review,
train,medical_communication,ㄱㅎㅅㅇㅈㅇㄴㅇ,그 회사의 직원 늦어,teacher_generator,0,review,
train,medical_communication,ㄱㅎㅅㅇㅈㅇㄴㅇ,그 회사 안 직원 늦어,teacher_generator,0,review,
train,pain_discomfort,ㄴㅇㄸㄱㅇ,내일 또 가요,teacher_generator,0,review,
train,pain_discomfort,ㄴㅇㄸㄱㅇ,내일 또 가야,teacher_generator,0,review,
train,pain_discomfort,ㄴㅇㄸㄱㅇ,나 왜 또 가요,teacher_generator,0,review,
train,pain_discomfort,ㄴㅇㄸㄱㅇ,난 왜 또 가요,teacher_generator,0,review,
train,pain_discomfort,ㄴㅇㄸㄱㅇ,너 왜 또 가요,teacher_generator,0,review,
train,pain_discomfort,ㄴㅇㄸㄱㅇ,나 이따 가요,teacher_generator,0,review,
train,pain_discomfort,ㄴㅇㄸㄱㅇ,난 이따 가요,teacher_generator,0,review,
train,pain_discomfort,ㄴㅇㄸㄱㅇ,너 이따 가요,teacher_generator,0,review,
train,pain_discomfort,ㄴㅇㄸㄱㅇ,네 이따 가요,teacher_generator,0,review,
train,pain_discomfort,ㄴㅇㄸㄱㅇ,나 이때 가요,teacher_generator,0,review,
train,pain_discomfort,ㄴㅇㄸㄱㅇ,난 이때 가요,teacher_generator,0,review,
train,pain_discomfort,ㄴㅇㄸㄱㅇ,너 이때 가요,teacher_generator,0,review,
train,pain_discomfort,ㄴㅇㄸㄱㅇ,네 이때 가요,teacher_generator,0,review,
train,pain_discomfort,ㄴㅇㄸㄱㅇ,나 왜 또 가야,teacher_generator,0,review,
train,pain_discomfort,ㄴㅇㄸㄱㅇ,난 왜 또 가야,teacher_generator,0,review,
train,pain_discomfort,ㄴㅇㄸㄱㅇ,너 왜 또 가야,teacher_generator,0,review,
train,pain_discomfort,ㄷㄹㄱㄴㅁㅇㅍ,"다른 건 네 말, 이 표",teacher_generator,0,review,
train,pain_discomfort,ㄷㄹㄱㄴㅁㅇㅍ,"다른 건 내 말, 이 표",teacher_generator,0,review,
train,pain_discomfort,ㄷㄹㄱㄴㅁㅇㅍ,"다른 건 네 몫, 이 표",teacher_generator,0,review,
train,pain_discomfort,ㄷㄹㄱㄴㅁㅇㅍ,"다른 건 내 몫, 이 표",teacher_generator,0,review,
train,pain_discomfort,ㄷㄹㄱㄴㅁㅇㅍ,"다른 건 네 말, 이 편",teacher_generator,0,review,
train,pain_discomfort,ㄷㄹㄱㄴㅁㅇㅍ,"다른 건 내 말, 이 편",teacher_generator,0,review,
train,pain_discomfort,ㄷㄹㄱㄴㅁㅇㅍ,"다른 건 네 몫, 이 편",teacher_generator,0,review,
train,pain_discomfort,ㄷㄹㄱㄴㅁㅇㅍ,"다른 건 내 몫, 이 편",teacher_generator,0,review,
train,pain_discomfort,ㄷㄹㄱㄴㅁㅇㅍ,"다른 건 네 말, 이 폰",teacher_generator,0,review,
train,pain_discomfort,ㄷㄹㄱㄴㅁㅇㅍ,"다른 건 내 말, 이 폰",teacher_generator,0,review,
train,pain_discomfort,ㄷㄹㄱㄴㅁㅇㅍ,"다른 건 네 몫, 이 폰",teacher_generator,0,review,
train,pain_discomfort,ㄷㄹㄱㄴㅁㅇㅍ,"다른 건 내 몫, 이 폰",teacher_generator,0,review,
train,pain_discomfort,ㄷㄹㄱㄴㅁㅇㅍ,"다른 건 네 말, 이 품",teacher_generator,0,review,
train,pain_discomfort,ㄷㄹㄱㄴㅁㅇㅍ,"다른 건 내 말, 이 품",teacher_generator,0,review,
train,pain_discomfort,ㄷㄹㄱㄴㅁㅇㅍ,"다른 건 네 몫, 이 품",teacher_generator,0,review,
train,pain_discomfort,ㄷㄹㄱㄴㅁㅇㅍ,"다른 건 내 몫, 이 품",teacher_generator,0,review,
train,positioning,ㄷㄹㅈㄴㄹㅈ,다른 줄 내리죠,teacher_generator,0,review,
train,positioning,ㄷㄹㅈㄴㄹㅈ,다른 줄 내렸죠,teacher_generator,0,review,
train,positioning,ㄷㄹㅈㄴㄹㅈ,다른 줄 누르죠,teacher_generator,0,review,
train,positioning,ㄷㄹㅈㄴㄹㅈ,다른 줄 눌렀죠,teacher_generator,0,review,
train,positioning,ㄷㄹㅈㄴㄹㅈ,다른 줄 늘리죠,teacher_generator,0,review,
train,positioning,ㄷㄹㅈㄴㄹㅈ,다른 줄 늘렸죠,teacher_generator,0,review,
train,positioning,ㄷㄹㅈㄴㄹㅈ,다른 줄 날리죠,teacher_generator,0,review,
train,positioning,ㄷㄹㅈㄴㄹㅈ,다른 줄 날렸죠,teacher_generator,0,review,
train,positioning,ㄷㄹㅈㄴㄹㅈ,다른 줄 나를지,teacher_generator,0,review,
train,positioning,ㄷㄹㅈㄴㄹㅈ,다른 줄 나르죠,teacher_generator,0,review,
train,positioning,ㄷㄹㅈㄴㄹㅈ,다른 줄 노릴지,teacher_generator,0,review,
train,positioning,ㄷㄹㅈㄴㄹㅈ,다른 줄 내릴지,teacher_generator,0,review,
train,positioning,ㄷㄹㅈㄴㄹㅈ,다른 줄 누를지,teacher_generator,0,review,
train,positioning,ㄷㄹㅈㄴㄹㅈ,다른 줄 놀랐죠,teacher_generator,0,review,
train,positioning,ㄷㄹㅈㅇㄹㅈ,도로 좀 알려줘,teacher_generator,0,review,
train,positioning,ㄷㄹㅈㅇㄹㅈ,다른 집 알려줘,teacher_generator,0,review,
train,positioning,ㄷㄹㅈㅇㄹㅈ,다른 점 알려줘,teacher_generator,0,review,
train,positioning,ㄷㄹㅈㅇㄹㅈ,대략 좀 알려줘,teacher_generator,0,review,
train,positioning,ㄷㄹㅈㅇㄹㅈ,달력 좀 알려줘,teacher_generator,0,review,
train,positioning,ㄷㄹㅈㅇㄹㅈ,등록 좀 알려줘,teacher_generator,0,review,
train,positioning,ㄷㄹㅈㅇㄹㅈ,도리 좀 알려줘,teacher_generator,0,review,
train,positioning,ㄷㄹㅈㅇㄹㅈ,도료 좀 알려줘,teacher_generator,0,review,
train,positioning,ㄷㄹㅈㅇㄹㅈ,드릴 좀 알려줘,teacher_generator,0,review,
train,positioning,ㄷㄹㅈㅇㄹㅈ,다른 줄 알려줘,teacher_generator,0,review,
train,positioning,ㄷㄹㅈㅇㄹㅈ,다른 절 알려줘,teacher_generator,0,review,
train,positioning,ㄷㄹㅈㅇㄹㅈ,대리 좀 알려줘,teacher_generator,0,review,
train,positioning,ㄷㅇㅈㄱㅅㅇㅈ,다음 주 가서 오자,teacher_generator,0,review,
train,positioning,ㄷㅇㅈㄱㅅㅇㅈ,다음 주 가서 웃자,teacher_generator,0,review,
train,positioning,ㄷㅇㅈㄱㅅㅇㅈ,다음 주 가서 읽자,teacher_generator,0,review,
train,positioning,ㄷㅇㅈㄱㅅㅇㅈ,다음 주 가서 앉자,teacher_generator,0,review,
train,positioning,ㄷㅇㅈㄱㅅㅇㅈ,다음 주 기사 읽자,teacher_generator,0,review,
train,positioning,ㄷㅇㅈㄱㅅㅇㅈ,다음 주 공사 없지,teacher_generator,0,review,
train,positioning,ㄷㅇㅈㄱㅅㅇㅈ,다음 주 공사 있지,teacher_generator,0,review,
train,positioning,ㄷㅇㅈㄱㅅㅇㅈ,다음 주 계속 오자,teacher_generator,0,review,
train,positioning,ㄷㅇㅈㄱㅅㅇㅈ,다음 주 계속 웃자,teacher_generator,0,review,
train,positioning,ㄷㅇㅈㄱㅅㅇㅈ,다음 주 계산 잊자,teacher_generator,0,review,
train,positioning,ㄷㅇㅈㄱㅅㅇㅈ,다음 주 고생 잊자,teacher_generator,0,review,
train,positioning,ㄷㅇㅈㄱㅅㅇㅈ,다음 주 고생 없죠,teacher_generator,0,review,
train,positioning,ㄷㅇㅈㄱㅅㅇㅈ,다음 주 고생 있죠,teacher_generator,0,review,
train,positioning,ㄷㅇㅈㄱㅅㅇㅈ,다음 주 검사 있죠,teacher_generator,0,review,
train,positioning,ㄷㅇㅈㄱㅅㅇㅈ,다음 주 검사 없죠,teacher_generator,0,review,
train,positioning,ㄷㅇㅈㄱㅅㅇㅈ,다음 주 검사 일정,teacher_generator,0,review,
dev,pain_discomfort,ㅁㄹㄱㅇㅈㄹㅇ,뭐라고요? 잘래요?,teacher_generator,0,review,
dev,pain_discomfort,ㅁㄹㄱㅇㅈㄹㅇ,뭐라고요? 줄래요?,teacher_generator,0,review,
dev,pain_discomfort,ㅁㄹㄱㅇㅈㄹㅇ,뭐라고요? 저래요?,teacher_generator,0,review,
dev,pain_discomfort,ㅁㄹㄱㅇㅈㄹㅇ,뭐라고요? 잘려요.,teacher_generator,0,review,
dev,pain_discomfort,ㅁㄹㄱㅇㅈㄹㅇ,말라고요? 잘래요?,teacher_generator,0,review,
dev,pain_discomfort,ㅁㄹㄱㅇㅈㄹㅇ,말라고요? 줄래요?,teacher_generator,0,review,
dev,pain_discomfort,ㅁㄹㄱㅇㅈㄹㅇ,"말리고요, 잘라요.",teacher_generator,0,review,
dev,pain_discomfort,ㅁㄹㄱㅇㅈㄹㅇ,"말리고요, 잘려요.",teacher_generator,0,review,
dev,pain_discomfort,ㅁㄹㄱㅇㅈㄹㅇ,"모르고요, 잘래요.",teacher_generator,0,review,
dev,pain_discomfort,ㅁㄹㄱㅇㅈㄹㅇ,"모르고요, 줄래요?",teacher_generator,0,review,
dev,pain_discomfort,ㅁㄹㄱㅇㅈㄹㅇ,"모를게요, 잘라요.",teacher_generator,0,review,
dev,pain_discomfort,ㅁㄹㄱㅇㅈㄹㅇ,"모를게요, 저래요.",teacher_generator,0,review,
dev,pain_discomfort,ㅁㄹㄱㅇㅈㄹㅇ,"미룰게요, 잘래요.",teacher_generator,0,review,
dev,pain_discomfort,ㅁㄹㄱㅇㅈㄹㅇ,"미룰게요, 줄래요?",teacher_generator,0,review,
dev,pain_discomfort,ㅁㄹㄱㅇㅈㄹㅇ,"무를게요, 잘려요.",teacher_generator,0,review,
dev,pain_discomfort,ㅁㄹㄱㅇㅈㄹㅇ,"무를게요, 졸라요.",teacher_generator,0,review,
train,positioning,ㅁㅇㄱㅇㄷㄹㅇㄱㅈ,뭐 이거 어디로 온 거죠,teacher_generator,0,review,
train,positioning,ㅁㅇㄱㅇㄷㄹㅇㄱㅈ,뭐 이거 어디로 온 거지,teacher_generator,0,review,
train,positioning,ㅁㅇㄱㅇㄷㄹㅇㄱㅈ,뭐 이거 어디로 온 건지,teacher_generator,0,review,
train,positioning,ㅁㅇㄱㅇㄷㄹㅇㄱㅈ,뭐 이게 어디로 온 거죠,teacher_generator,0,review,
train,positioning,ㅁㅇㄱㅇㄷㄹㅇㄱㅈ,뭐 이게 어디로 온 거지,teacher_generator,0,review,
train,positioning,ㅁㅇㄱㅇㄷㄹㅇㄱㅈ,뭐 이게 어디로 온 건지,teacher_generator,0,review,
train,positioning,ㅁㅇㄱㅇㄷㄹㅇㄱㅈ,뭐 이건 어디로 온 거죠,teacher_generator,0,review,
train,positioning,ㅁㅇㄱㅇㄷㄹㅇㄱㅈ,뭐 이건 어디로 온 거지,teacher_generator,0,review,
train,positioning,ㅁㅇㄱㅇㄷㄹㅇㄱㅈ,뭐 이건 어디로 온 건지,teacher_generator,0,review,
train,pain_discomfort,ㅁㅇㄴㅁㅇㅍ,뭐야 너 뭐 아파,teacher_generator,0,review,
train,pain_discomfort,ㅁㅇㄴㅁㅇㅍ,뭐야 나 목 아파,teacher_generator,0,review,
train,pain_discomfort,ㅁㅇㄴㅁㅇㅍ,뭐야 나 몸 아파,teacher_generator,0,review,
train,pain_discomfort,ㅁㅇㄴㅁㅇㅍ,뭐야 나 맘 아파,teacher_generator,0,review,
train,pain_discomfort,ㅁㅇㄴㅁㅇㅍ,뭐야 너 목 아파,teacher_generator,0,review,
train,pain_discomfort,ㅁㅇㄴㅁㅇㅍ,뭐야 너 몸 아파,teacher_generator,0,review,
train,pain_discomfort,ㅁㅇㄴㅁㅇㅍ,뭐야 너 맘 아파,teacher_generator,0,review,
train,pain_discomfort,ㅁㅇㄴㅁㅇㅍ,미안 나 목 아파,teacher_generator,0,review,
train,pain_discomfort,ㅁㅇㄴㅁㅇㅍ,미안 나 몸 아파,teacher_generator,0,review,
train,pain_discomfort,ㅁㅇㄴㅁㅇㅍ,미안 나 맘 아파,teacher_generator,0,review,
train,pain_discomfort,ㅁㅇㄴㅁㅇㅍ,민아 나 목 아파,teacher_generator,0,review,
train,pain_discomfort,ㅁㅇㄴㅁㅇㅍ,민아 나 몸 아파,teacher_generator,0,review,
train,pain_discomfort,ㅁㅇㄴㅁㅇㅍ,민아 나 맘 아파,teacher_generator,0,review,
train,pain_discomfort,ㅁㅇㄴㅁㅇㅍ,민아 너 목 아파,teacher_generator,0,review,
train,pain_discomfort,ㅁㅇㄴㅁㅇㅍ,민아 너 몸 아파,teacher_generator,0,review,
train,pain_discomfort,ㅁㅇㄴㅁㅇㅍ,미영 나 목 아파,teacher_generator,0,review,
train,positioning,ㅁㅇㅈㄱㄴㅎㅈ,"미안, 저건 나 하지",teacher_generator,0,review,
train,positioning,ㅁㅇㅈㄱㄴㅎㅈ,"미안, 저거 나 하지",teacher_generator,0,review,
train,positioning,ㅁㅇㅈㄱㄴㅎㅈ,"미안, 저건 나 하자",teacher_generator,0,review,
train,positioning,ㅁㅇㅈㄱㄴㅎㅈ,"미안, 저거 나 하자",teacher_generator,0,review,
train,positioning,ㅁㅇㅈㄱㄴㅎㅈ,"미안, 저건 나 해줘",teacher_generator,0,review,
train,positioning,ㅁㅇㅈㄱㄴㅎㅈ,"미안, 저거 나 해줘",teacher_generator,0,review,
train,positioning,ㅁㅇㅈㄱㄴㅎㅈ,"뭐야, 저건 나 하지",teacher_generator,0,review,
train,positioning,ㅁㅇㅈㄱㄴㅎㅈ,"뭐야, 저거 나 하지",teacher_generator,0,review,
train,positioning,ㅁㅇㅈㄱㄴㅎㅈ,"뭐야, 저건 나 하자",teacher_generator,0,review,
train,positioning,ㅁㅇㅈㄱㄴㅎㅈ,"뭐야, 저거 나 하자",teacher_generator,0,review,
train,positioning,ㅁㅇㅈㄱㄴㅎㅈ,"뭐야, 저건 나 해줘",teacher_generator,0,review,
train,positioning,ㅁㅇㅈㄱㄴㅎㅈ,"뭐야, 저거 나 해줘",teacher_generator,0,review,
train,positioning,ㅁㅇㅈㄱㄴㅎㅈ,"무엇, 저건 나 하지",teacher_generator,0,review,
train,positioning,ㅁㅇㅈㄱㄴㅎㅈ,"무엇, 저거 나 하지",teacher_generator,0,review,
train,positioning,ㅁㅇㅈㄱㄴㅎㅈ,"말아, 저건 나 하지",teacher_generator,0,review,
train,positioning,ㅁㅇㅈㄱㄴㅎㅈ,"말아, 저거 나 하지",teacher_generator,0,review,
train,pain_discomfort,ㅁㅇㅈㄲㄸㄹ,뭐 이제 꼭 때려,teacher_generator,0,review,
train,pain_discomfort,ㅁㅇㅈㄲㄸㄹ,뭐 이젠 꼭 때려,teacher_generator,0,review,
train,pain_discomfort,ㅁㅇㅈㄲㄸㄹ,뭘 이제 꼭 때려,teacher_generator,0,review,
train,pain_discomfort,ㅁㅇㅈㄲㄸㄹ,뭘 이젠 꼭 때려,teacher_generator,0,review,
train,pain_discomfort,ㅁㅇㅈㄲㄸㄹ,말 이제 꼭 때려,teacher_generator,0,review,
train,pain_discomfort,ㅁㅇㅈㄲㄸㄹ,말 이젠 꼭 때려,teacher_generator,0,review,
train,pain_discomfort,ㅁㅇㅈㄲㄸㄹ,뭐 이제 꼭 따라,teacher_generator,0,review,
train,pain_discomfort,ㅁㅇㅈㄲㄸㄹ,뭐 이젠 꼭 따라,teacher_generator,0,review,
train,pain_discomfort,ㅁㅇㅈㄲㄸㄹ,뭘 이제 꼭 따라,teacher_generator,0,review,
train,pain_discomfort,ㅁㅇㅈㄲㄸㄹ,뭘 이젠 꼭 따라,teacher_generator,0,review,
train,pain_discomfort,ㅁㅇㅈㄲㄸㄹ,말 이제 꼭 따라,teacher_generator,0,review,
train,pain_discomfort,ㅁㅇㅈㄲㄸㄹ,말 이젠 꼭 따라,teacher_generator,0,review,
train,pain_discomfort,ㅁㅇㅈㄲㄸㄹ,뭐 이제 꼭 떼라,teacher_generator,0,review,
train,pain_discomfort,ㅁㅇㅈㄲㄸㄹ,뭐 이젠 꼭 떼라,teacher_generator,0,review,
train,pain_discomfort,ㅁㅇㅈㄲㄸㄹ,뭘 이제 꼭 떼라,teacher_generator,0,review,
train,pain_discomfort,ㅁㅇㅈㄲㄸㄹ,뭘 이젠 꼭 떼라,teacher_generator,0,review,
train,pain_discomfort,ㅂㄱㄷㅂㄹㅎ,방금도 바로 해,teacher_generator,0,review,
train,pain_discomfort,ㅂㄱㄷㅂㄹㅎ,보고도 바로 해,teacher_generator,0,review,
train,pain_discomfort,ㅂㄱㄷㅂㄹㅎ,보고 다 바로 해,teacher_generator,0,review,
train,pain_discomfort,ㅂㄱㄷㅂㄹㅎ,비교도 바로 해,teacher_generator,0,review,
train,pain_discomfort,ㅂㄱㄷㅂㄹㅎ,변경도 바로 해,teacher_generator,0,review,
train,pain_discomfort,ㅂㄱㄷㅂㄹㅎ,복구도 바로 해,teacher_generator,0,review,
